"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M","B11012_016E","B11012_016M","B11012_017E","B11012_017M",
"1500000US490490033011","Block Group 1, Census Tract 33.01, Utah County, Utah","489","86","383","68","331","68","52","43","7","12","7","12","0","12","63","40","21","20","33","31","9","13","0","12","36","52","0","12","0","12","36","52","0","12",
"1500000US490490033012","Block Group 2, Census Tract 33.01, Utah County, Utah","562","196","397","204","136","69","261","196","18","17","11","18","7","12","132","57","97","53","35","31","0","12","0","12","15","23","0","12","15","23","0","12","0","12",
"1500000US490490033021","Block Group 1, Census Tract 33.02, Utah County, Utah","413","111","338","111","163","90","175","70","8","13","0","12","8","13","48","38","48","38","0","12","0","12","0","12","19","21","7","12","12","17","0","12","0","12",
"1500000US490490033022","Block Group 2, Census Tract 33.02, Utah County, Utah","485","91","332","76","161","70","171","71","25","41","0","12","25","41","31","30","14","21","11","19","6","10","0","12","97","64","58","49","0","12","32","37","7","13",
"1500000US490490034011","Block Group 1, Census Tract 34.01, Utah County, Utah","339","96","206","83","33","26","173","82","0","12","0","12","0","12","73","41","40","25","11","20","14","15","8","14","60","54","34","43","7","12","19","31","0","12",
"1500000US490490034012","Block Group 2, Census Tract 34.01, Utah County, Utah","507","96","272","82","188","76","84","51","26","41","0","12","26","41","99","65","0","12","33","42","39","38","27","42","110","59","75","58","16","23","19","29","0","12",
"1500000US490490034013","Block Group 3, Census Tract 34.01, Utah County, Utah","319","148","130","57","75","51","55","33","97","134","0","12","97","134","75","44","17","20","24","25","34","31","0","12","17","24","7","11","0","12","10","21","0","12",
"1500000US490490034031","Block Group 1, Census Tract 34.03, Utah County, Utah","519","143","368","134","133","103","235","111","34","39","0","12","34","39","83","46","17","19","41","44","25","28","0","12","34","29","23","25","0","12","1","4","10","16",
"1500000US490490034032","Block Group 2, Census Tract 34.03, Utah County, Utah","332","82","176","74","72","59","104","42","8","15","0","12","8","15","116","71","34","23","66","62","16","20","0","12","32","34","23","27","0","12","9","17","0","12",
"1500000US490490034033","Block Group 3, Census Tract 34.03, Utah County, Utah","387","115","221","92","114","50","107","88","84","84","67","79","17","28","33","31","26","26","0","12","7","14","0","12","49","49","49","49","0","12","0","12","0","12",
"1500000US490490034034","Block Group 4, Census Tract 34.03, Utah County, Utah","227","108","224","106","143","107","81","46","0","12","0","12","0","12","3","8","0","12","0","12","0","12","3","8","0","12","0","12","0","12","0","12","0","12",
"1500000US490490034041","Block Group 1, Census Tract 34.04, Utah County, Utah","312","55","215","55","95","41","120","43","8","13","0","12","8","13","39","29","23","21","7","12","9","14","0","12","50","41","33","37","0","12","7","10","10","15",
"1500000US490490034042","Block Group 2, Census Tract 34.04, Utah County, Utah","305","70","173","56","118","51","55","30","14","21","14","21","0","12","72","63","35","43","23","38","14","25","0","12","46","44","46","44","0","12","0","12","0","12",
"1500000US490490034051","Block Group 1, Census Tract 34.05, Utah County, Utah","383","74","264","69","146","59","118","37","15","24","15","24","0","12","76","43","39","32","16","19","21","24","0","12","28","27","21","24","7","11","0","12","0","12",
"1500000US490490034052","Block Group 2, Census Tract 34.05, Utah County, Utah","514","155","444","155","290","165","154","60","19","27","19","27","0","12","36","36","20","22","0","12","16","26","0","12","15","24","0","12","0","12","15","24","0","12",
"1500000US490490034053","Block Group 3, Census Tract 34.05, Utah County, Utah","241","69","221","69","128","71","93","43","0","12","0","12","0","12","10","15","10","15","0","12","0","12","0","12","10","15","10","15","0","12","0","12","0","12",
"1500000US490490101071","Block Group 1, Census Tract 101.07, Utah County, Utah","344","102","294","99","191","103","103","44","3","7","0","12","3","7","34","21","4","6","27","20","0","12","3","5","13","14","0","12","13","14","0","12","0","12",
"1500000US490490101072","Block Group 2, Census Tract 101.07, Utah County, Utah","240","92","221","93","159","92","62","34","0","12","0","12","0","12","11","17","0","12","11","17","0","12","0","12","8","12","0","12","0","12","8","12","0","12",
"1500000US490490101073","Block Group 3, Census Tract 101.07, Utah County, Utah","122","90","103","88","65","85","38","17","5","6","5","6","0","12","6","8","4","7","0","12","2","3","0","12","8","9","8","9","0","12","0","12","0","12",
"1500000US490490101074","Block Group 4, Census Tract 101.07, Utah County, Utah","171","50","148","48","78","37","70","34","1","2","0","12","1","2","5","5","1","2","2","3","2","5","0","12","17","21","17","21","0","12","0","12","0","12",
"1500000US490490101101","Block Group 1, Census Tract 101.10, Utah County, Utah","216","48","200","51","135","45","65","32","0","12","0","12","0","12","16","15","6","8","0","12","10","11","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490490101102","Block Group 2, Census Tract 101.10, Utah County, Utah","337","91","272","94","238","92","34","22","0","12","0","12","0","12","21","32","0","12","0","12","0","12","21","32","44","36","12","18","8","13","0","12","24","33",
"1500000US490490101103","Block Group 3, Census Tract 101.10, Utah County, Utah","281","97","275","97","248","94","27","20","0","12","0","12","0","12","6","9","0","12","6","9","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490490101141","Block Group 1, Census Tract 101.14, Utah County, Utah","557","220","477","213","426","220","51","45","9","16","0","12","9","16","22","36","22","36","0","12","0","12","0","12","49","59","8","12","0","12","41","58","0","12",
"1500000US490490101142","Block Group 2, Census Tract 101.14, Utah County, Utah","581","97","458","96","348","98","110","58","15","23","15","23","0","12","99","89","0","12","99","89","0","12","0","12","9","16","9","16","0","12","0","12","0","12",
"1500000US490490101143","Block Group 3, Census Tract 101.14, Utah County, Utah","294","70","247","64","173","61","74","47","32","51","0","12","32","51","0","12","0","12","0","12","0","12","0","12","15","19","0","12","0","12","15","19","0","12",
"1500000US490490101151","Block Group 1, Census Tract 101.15, Utah County, Utah","389","127","307","138","249","136","58","38","0","12","0","12","0","12","15","20","0","12","6","13","9","14","0","12","67","61","28","40","0","12","39","48","0","12",
"1500000US490490101152","Block Group 2, Census Tract 101.15, Utah County, Utah","169","75","113","52","62","40","51","46","0","12","0","12","0","12","40","58","0","12","0","12","40","58","0","12","16","23","16","23","0","12","0","12","0","12",
"1500000US490490101153","Block Group 3, Census Tract 101.15, Utah County, Utah","320","191","226","180","93","54","133","177","46","48","25","40","21","32","42","54","0","12","6","9","36","54","0","12","6","9","6","9","0","12","0","12","0","12",
"1500000US490490101161","Block Group 1, Census Tract 101.16, Utah County, Utah","434","127","417","128","284","122","133","65","0","12","0","12","0","12","13","15","0","12","6","9","7","11","0","12","4","7","4","7","0","12","0","12","0","12",
"1500000US490490101162","Block Group 2, Census Tract 101.16, Utah County, Utah","817","125","748","142","569","157","179","92","21","31","0","12","21","31","36","32","6","10","7","12","23","28","0","12","12","17","12","17","0","12","0","12","0","12",
"1500000US490490101171","Block Group 1, Census Tract 101.17, Utah County, Utah","126","49","126","49","81","41","45","42","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490490101172","Block Group 2, Census Tract 101.17, Utah County, Utah","631","134","619","134","429","127","190","49","8","13","8","13","0","12","1","8","1","8","0","12","0","12","0","12","3","9","0","12","3","9","0","12","0","12",
"1500000US490490101173","Block Group 3, Census Tract 101.17, Utah County, Utah","106","76","106","76","60","49","46","59","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490490101181","Block Group 1, Census Tract 101.18, Utah County, Utah","198","81","191","80","123","78","68","60","0","12","0","12","0","12","7","12","0","12","0","12","7","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490490101182","Block Group 2, Census Tract 101.18, Utah County, Utah","696","151","535","121","394","123","141","52","15","22","15","22","0","12","110","106","8","12","82","103","20","20","0","12","36","28","36","28","0","12","0","12","0","12",
"1500000US490490101183","Block Group 3, Census Tract 101.18, Utah County, Utah","245","66","221","66","133","59","88","44","0","12","0","12","0","12","18","20","8","13","0","12","10","15","0","12","6","10","6","10","0","12","0","12","0","12",
"1500000US490490101191","Block Group 1, Census Tract 101.19, Utah County, Utah","296","72","263","71","221","70","42","40","0","12","0","12","0","12","16","25","0","12","16","25","0","12","0","12","17","28","17","28","0","12","0","12","0","12",
"1500000US490490101192","Block Group 2, Census Tract 101.19, Utah County, Utah","23","32","23","32","23","32","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490490101193","Block Group 3, Census Tract 101.19, Utah County, Utah","239","61","180","70","118","68","62","50","12","19","12","19","0","12","16","24","0","12","0","12","16","24","0","12","31","23","8","13","0","12","23","21","0","12",
"1500000US490490101201","Block Group 1, Census Tract 101.20, Utah County, Utah","606","149","493","144","412","134","81","60","32","34","32","34","0","12","57","55","0","12","57","55","0","12","0","12","24","27","12","19","0","12","12","20","0","12",
"1500000US490490101202","Block Group 2, Census Tract 101.20, Utah County, Utah","890","143","676","145","619","137","57","42","0","12","0","12","0","12","126","93","15","24","104","87","7","14","0","12","88","92","0","12","67","93","0","12","21","32",
"1500000US490490101203","Block Group 3, Census Tract 101.20, Utah County, Utah","392","119","392","119","361","125","31","29","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490490101211","Block Group 1, Census Tract 101.21, Utah County, Utah","576","123","560","125","466","131","94","63","16","26","16","26","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490490101212","Block Group 2, Census Tract 101.21, Utah County, Utah","1005","191","821","177","717","182","104","87","0","12","0","12","0","12","67","48","22","27","0","12","45","40","0","12","117","89","30","53","56","65","15","24","16","27",
"1500000US490490101221","Block Group 1, Census Tract 101.22, Utah County, Utah","648","219","626","224","490","216","136","63","0","12","0","12","0","12","9","15","0","12","9","15","0","12","0","12","13","21","13","21","0","12","0","12","0","12",
"1500000US490490101222","Block Group 2, Census Tract 101.22, Utah County, Utah","702","120","579","117","478","112","101","62","31","43","31","43","0","12","66","49","0","12","37","46","23","31","6","11","26","41","0","12","0","12","0","12","26","41",
"1500000US490490101231","Block Group 1, Census Tract 101.23, Utah County, Utah","904","185","815","188","725","213","90","81","15","25","0","12","15","25","74","52","32","37","42","36","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490490101232","Block Group 2, Census Tract 101.23, Utah County, Utah","563","127","336","103","207","81","129","88","0","12","0","12","0","12","141","83","113","85","28","32","0","12","0","12","86","74","65","70","0","12","21","34","0","12",
"1500000US490490101233","Block Group 3, Census Tract 101.23, Utah County, Utah","230","86","160","53","143","48","17","27","4","8","0","12","4","8","0","12","0","12","0","12","0","12","0","12","66","83","16","26","0","12","0","12","50","80",
"1500000US490490101241","Block Group 1, Census Tract 101.24, Utah County, Utah","267","73","212","75","180","70","32","36","0","12","0","12","0","12","51","48","14","28","0","12","0","12","37","40","4","7","4","7","0","12","0","12","0","12",
"1500000US490490101242","Block Group 2, Census Tract 101.24, Utah County, Utah","273","99","214","110","33","36","181","108","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","59","52","59","52","0","12","0","12","0","12",
"1500000US490490101251","Block Group 1, Census Tract 101.25, Utah County, Utah","696","99","438","126","295","116","143","62","16","26","0","12","16","26","132","86","84","76","48","55","0","12","0","12","110","80","56","54","0","12","14","22","40","65",
